region_code,region_name,country_code,observed_city,resolved_timezone,time,precipitation_sum,wind_speed_10m_max,temperature_2m_max
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2017-12-24,23.6,26.1,25.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2017-12-25,0.0,21.8,22.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2017-12-26,0.1,11.4,25.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2017-12-27,3.7,21.1,28.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2017-12-28,1.6,18.7,27.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2017-12-29,16.6,13.0,25.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2017-12-30,63.4,34.1,25.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2017-12-31,3.0,11.2,27.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-01,0.2,21.9,28.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-02,7.9,18.1,31.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-03,5.2,17.5,26.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-04,0.0,20.8,29.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-05,0.0,23.5,28.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-06,3.5,32.5,31.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-07,3.6,22.0,25.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-08,0.0,18.9,25.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-09,10.9,19.2,23.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-10,37.4,14.2,23.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-11,48.5,15.6,25.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-12,5.5,16.1,27.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-13,6.0,12.7,28.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-14,3.3,13.1,32.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-15,0.0,16.8,32.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-16,3.2,21.6,28.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-17,9.2,15.3,29.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-18,3.3,20.8,33.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-19,1.8,23.9,25.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-20,0.0,14.0,27.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-21,7.1,17.3,25.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-22,1.8,19.4,30.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-23,0.0,15.7,33.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-24,3.5,17.8,31.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-25,1.6,26.1,26.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-26,0.1,18.8,24.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-27,1.1,15.6,25.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-28,0.9,21.1,27.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-29,1.0,36.0,29.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-30,0.7,24.7,27.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-01-31,2.6,21.3,26.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-01,1.4,16.5,26.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-02,0.0,15.5,28.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-03,0.7,30.1,27.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-04,0.9,17.9,25.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-05,2.0,9.9,25.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-06,0.9,13.0,26.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-07,1.8,12.2,28.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-08,0.5,18.1,28.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-09,0.5,22.4,29.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-10,9.2,14.4,29.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-11,36.2,14.3,28.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-12,46.5,25.2,24.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-13,0.4,25.7,24.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-14,0.0,14.4,25.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-15,0.4,13.5,24.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-16,0.1,12.3,26.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-17,0.5,11.4,26.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-18,0.3,19.2,26.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-19,9.9,16.0,25.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-20,9.8,21.6,28.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-21,2.3,15.4,28.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-22,1.5,21.5,26.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-23,0.0,20.1,26.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-24,2.1,11.3,25.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-25,2.2,12.9,27.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-26,0.7,13.8,28.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-27,0.0,13.6,28.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-02-28,3.9,11.6,29.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-01,14.2,13.2,28.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-02,5.4,12.2,27.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-03,0.0,15.9,28.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-04,10.1,11.9,25.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-05,2.0,8.1,29.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-06,0.1,20.4,29.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-07,0.6,28.0,24.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-08,0.0,14.0,26.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-09,0.0,18.3,26.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-10,5.0,17.9,27.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-11,0.0,14.8,31.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-12,4.8,26.1,25.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-13,0.0,19.0,26.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-14,5.3,17.8,28.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-15,0.0,18.9,31.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-16,0.0,19.8,26.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-17,0.1,18.8,27.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-18,0.2,27.3,28.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-19,0.3,28.7,31.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-20,8.5,18.7,23.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-21,0.2,25.4,25.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-22,0.0,12.6,24.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-23,3.6,22.5,27.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-24,2.1,22.7,28.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-25,2.9,29.3,29.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-26,19.8,24.7,22.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-27,10.7,11.1,25.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-28,13.6,8.6,27.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-29,24.9,9.3,25.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-30,6.5,11.6,26.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-03-31,14.0,9.2,26.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-01,1.6,12.7,29.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-02,0.3,21.6,31.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-03,0.5,17.7,26.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-04,3.5,14.8,25.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-05,4.3,12.2,26.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-06,1.1,10.2,25.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-07,0.1,16.9,26.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-08,0.0,10.3,29.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-09,0.7,11.5,27.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-10,2.7,17.9,26.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-11,0.1,19.1,27.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-12,0.0,19.1,28.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-13,1.8,34.2,30.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-14,2.2,22.6,23.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-15,1.5,15.8,24.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-16,1.0,15.6,24.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-17,1.5,11.1,24.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-18,0.8,17.6,24.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-19,0.0,14.7,27.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-20,0.0,10.5,28.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-21,0.0,17.9,27.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-22,0.0,20.3,26.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-23,0.0,18.2,27.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-24,0.1,15.1,28.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-25,0.3,15.6,27.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-26,0.9,13.3,27.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-27,0.5,16.6,27.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-28,0.0,14.5,28.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-29,0.0,19.1,27.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-04-30,0.0,15.3,31.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-01,3.0,19.4,24.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-02,1.9,12.9,24.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-03,2.6,22.0,25.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-04,0.0,14.5,26.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-05,0.0,13.6,27.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-06,5.3,17.1,24.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-07,2.6,14.3,24.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-08,2.2,14.7,24.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-09,1.0,21.7,24.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-10,0.2,22.8,24.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-11,0.7,21.0,25.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-12,0.0,21.8,24.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-13,0.2,14.6,22.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-14,0.6,18.4,23.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-15,0.0,15.0,26.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-16,0.2,25.5,23.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-17,0.9,15.1,22.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-18,0.7,20.9,24.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-19,16.6,19.9,22.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-20,2.3,17.6,21.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-21,0.0,7.6,20.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-22,0.0,15.8,21.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-23,0.0,14.0,19.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-24,0.0,13.6,21.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-25,0.0,9.1,20.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-26,0.0,13.4,21.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-27,0.0,18.0,23.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-28,0.4,16.9,23.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-29,2.3,15.9,22.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-30,1.5,17.6,23.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-05-31,0.0,16.5,23.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-01,0.0,16.0,25.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-02,3.1,22.9,19.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-03,0.0,20.9,18.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-04,1.5,9.3,19.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-05,10.7,16.4,20.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-06,0.0,12.9,19.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-07,0.0,12.5,17.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-08,0.0,15.1,18.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-09,0.0,22.0,19.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-10,0.5,22.4,22.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-11,0.0,24.7,24.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-12,6.6,16.1,24.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-13,0.0,18.1,20.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-14,0.0,17.9,15.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-15,0.2,21.6,14.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-16,0.0,17.4,14.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-17,0.2,8.1,16.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-18,0.6,11.0,20.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-19,0.0,14.8,20.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-20,0.0,9.0,22.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-21,0.0,14.9,26.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-22,0.0,19.6,18.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-23,0.0,20.0,21.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-24,0.4,26.8,19.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-25,2.7,20.9,22.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-26,8.6,16.7,18.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-27,4.7,10.6,20.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-28,0.0,14.8,22.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-29,0.1,16.7,21.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-06-30,2.1,17.3,21.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-01,0.0,19.2,22.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-02,0.2,18.1,24.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-03,0.1,29.8,18.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-04,7.4,15.2,15.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-05,0.0,12.5,19.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-06,0.0,12.5,19.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-07,0.2,20.6,23.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-08,0.0,15.6,20.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-09,0.0,13.0,20.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-10,0.2,23.3,17.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-11,0.0,19.9,18.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-12,0.0,13.0,18.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-13,0.0,10.2,19.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-14,0.0,18.8,20.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-15,0.0,17.0,25.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-16,3.3,28.5,23.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-17,2.8,13.2,22.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-18,0.0,18.4,22.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-19,0.0,16.6,24.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-20,0.0,21.7,25.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-21,0.6,26.9,17.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-22,0.0,17.2,18.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-23,0.0,22.3,22.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-24,4.5,21.7,17.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-25,36.8,17.7,17.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-26,0.0,15.0,21.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-27,0.0,16.2,20.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-28,0.0,15.2,22.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-29,12.3,19.6,19.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-30,0.0,13.2,18.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-07-31,1.0,27.9,17.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-01,0.0,18.7,16.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-02,5.1,6.5,16.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-03,8.8,8.0,19.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-04,0.0,7.1,20.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-05,0.0,17.1,18.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-06,0.0,11.8,18.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-07,0.0,14.9,19.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-08,0.5,23.5,20.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-09,2.1,27.6,19.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-10,0.0,22.8,18.4
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-11,0.0,16.6,21.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-12,0.0,16.4,21.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-13,0.1,13.2,20.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-14,0.0,22.4,21.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-15,0.0,23.2,19.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-16,0.0,19.0,19.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-17,0.0,12.3,20.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-18,0.1,18.5,20.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-19,0.0,23.9,22.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-20,2.4,22.0,18.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-21,16.0,22.3,14.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-22,12.9,11.6,18.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-23,2.1,14.5,19.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-24,3.1,23.1,22.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-25,8.8,25.6,21.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-26,0.0,18.6,14.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-27,0.0,17.3,17.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-28,0.0,23.4,20.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-29,0.0,25.4,20.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-30,0.0,24.9,21.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-08-31,2.7,21.9,21.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-01,16.5,10.8,20.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-02,23.0,14.6,19.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-03,33.1,20.1,18.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-04,7.3,27.3,19.8
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-05,0.0,16.8,20.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-06,0.0,23.4,20.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-07,0.0,23.9,21.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-08,0.0,19.1,21.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-09,0.0,10.6,22.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-10,6.7,13.5,20.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-11,6.3,19.6,18.1
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-12,11.8,15.0,18.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-13,1.6,23.4,21.2
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-14,11.1,16.8,21.3
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-15,10.6,17.4,20.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-16,3.1,19.1,21.9
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-17,5.6,9.7,20.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-18,0.1,22.0,26.7
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-19,0.0,10.8,26.0
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-20,6.1,22.9,23.6
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-21,0.1,10.9,25.5
SC,Santa Catarina,BR,Florianopolis,America/Sao_Paulo,2018-09-22,0.0,17.9,26.1
