city,country_code,time,precipitation_sum,wind_speed_10m_max,temperature_2m_max
Cape Town,ZA,2018-09-30,0.0,13.2,28.7
Cape Town,ZA,2018-10-01,0.2,16.7,17.4
Cape Town,ZA,2018-10-02,0.3,28.5,16.3
Cape Town,ZA,2018-10-03,0.0,31.6,18.6
Cape Town,ZA,2018-10-04,0.0,24.4,23.8
Cape Town,ZA,2018-10-05,0.0,23.2,29.2
Cape Town,ZA,2018-10-06,0.0,30.0,24.4
Cape Town,ZA,2018-10-07,0.0,31.8,28.1
Cape Town,ZA,2018-10-08,0.0,17.8,25.1
Cape Town,ZA,2018-10-09,0.0,18.1,21.4
Cape Town,ZA,2018-10-10,0.0,25.2,21.1
Cape Town,ZA,2018-10-11,0.0,18.7,18.6
Cape Town,ZA,2018-10-12,0.0,37.5,18.8
Cape Town,ZA,2018-10-13,0.0,19.8,25.0
Cape Town,ZA,2018-10-14,0.9,31.6,17.5
Cape Town,ZA,2018-10-15,1.0,16.0,18.1
Cape Town,ZA,2018-10-16,0.0,16.2,19.1
Cape Town,ZA,2018-10-17,0.0,20.5,21.5
Cape Town,ZA,2018-10-18,0.0,16.5,22.0
Cape Town,ZA,2018-10-19,0.0,34.2,19.2
Cape Town,ZA,2018-10-20,0.0,35.5,24.6
Cape Town,ZA,2018-10-21,0.0,26.9,28.2
Cape Town,ZA,2018-10-22,0.0,16.5,34.5
Cape Town,ZA,2018-10-23,0.0,22.0,31.1
Cape Town,ZA,2018-10-24,0.0,14.8,30.0
Cape Town,ZA,2018-10-25,0.0,26.1,28.0
Cape Town,ZA,2018-10-26,0.0,28.2,24.4
Cape Town,ZA,2018-10-27,0.0,18.9,32.5
Cape Town,ZA,2018-10-28,0.0,19.3,27.8
Cape Town,ZA,2018-10-29,4.9,41.4,19.4
Cape Town,ZA,2018-10-30,3.0,42.6,15.8
Cape Town,ZA,2018-10-31,0.0,22.4,17.1
Durban,ZA,2017-01-01,0.0,16.9,30.7
Durban,ZA,2017-01-02,0.0,26.3,31.1
Durban,ZA,2017-01-03,6.1,34.9,27.7
Durban,ZA,2017-01-04,11.2,23.5,21.9
Durban,ZA,2017-01-05,3.2,28.9,26.2
Durban,ZA,2017-01-06,11.7,25.7,27.1
Durban,ZA,2017-01-07,8.0,21.5,23.1
Durban,ZA,2017-01-08,1.3,17.8,23.6
Durban,ZA,2017-01-09,0.0,22.2,26.3
Durban,ZA,2017-01-10,1.2,22.8,26.9
Durban,ZA,2017-01-11,0.0,28.4,27.3
Durban,ZA,2017-01-12,0.3,27.3,31.0
Durban,ZA,2017-01-13,10.4,22.5,26.5
Durban,ZA,2017-01-14,5.1,16.2,25.6
Durban,ZA,2017-01-15,0.0,27.4,28.3
Durban,ZA,2017-01-16,3.3,38.4,24.0
Durban,ZA,2017-01-17,0.8,21.3,23.5
Durban,ZA,2017-01-18,0.0,22.8,25.1
Durban,ZA,2017-01-19,0.0,18.8,28.3
Durban,ZA,2017-01-20,2.7,23.8,27.1
Durban,ZA,2017-01-21,0.1,16.2,25.1
Durban,ZA,2017-01-22,0.0,30.0,29.1
Durban,ZA,2017-01-23,0.0,21.8,32.6
Durban,ZA,2017-01-24,1.4,21.3,31.1
Durban,ZA,2017-01-25,0.7,34.4,27.3
Durban,ZA,2017-01-26,0.8,20.6,26.8
Durban,ZA,2017-01-27,2.3,21.9,27.4
Durban,ZA,2017-01-28,0.0,30.3,27.7
Durban,ZA,2017-01-29,0.0,17.3,28.6
Durban,ZA,2017-01-30,0.0,19.4,31.2
Durban,ZA,2017-01-31,2.3,19.7,29.3
Durban,ZA,2017-02-01,0.0,25.0,30.4
Durban,ZA,2017-02-02,0.4,35.0,30.8
Durban,ZA,2017-02-03,1.0,18.1,27.2
Durban,ZA,2017-02-04,0.0,22.4,31.9
Durban,ZA,2017-02-05,9.9,37.4,26.6
Durban,ZA,2017-02-06,19.6,20.1,24.6
Durban,ZA,2017-02-07,0.0,20.4,28.0
Durban,ZA,2017-02-08,0.0,27.9,29.0
Durban,ZA,2017-02-09,0.1,19.5,27.9
Durban,ZA,2017-02-10,0.6,16.2,27.2
Durban,ZA,2017-02-11,0.0,22.3,30.6
Durban,ZA,2017-02-12,0.4,32.1,31.7
Durban,ZA,2017-02-13,3.6,20.0,28.7
Durban,ZA,2017-02-14,14.4,23.9,26.5
Durban,ZA,2017-02-15,1.1,13.8,28.6
Durban,ZA,2017-02-16,0.0,24.8,29.7
Durban,ZA,2017-02-17,0.3,21.2,30.0
Durban,ZA,2017-02-18,0.0,32.9,31.8
Durban,ZA,2017-02-19,19.0,29.5,25.7
Durban,ZA,2017-02-20,13.0,20.8,21.5
Durban,ZA,2017-02-21,38.7,23.7,21.1
Durban,ZA,2017-02-22,30.7,27.4,22.4
Durban,ZA,2017-02-23,1.1,16.6,25.4
Durban,ZA,2017-02-24,0.0,23.7,27.2
Durban,ZA,2017-02-25,0.1,33.5,29.6
Durban,ZA,2017-02-26,0.0,25.9,22.9
Durban,ZA,2017-02-27,0.0,14.0,24.9
Durban,ZA,2017-02-28,0.0,25.9,27.8
Durban,ZA,2017-03-01,0.0,30.7,28.9
Durban,ZA,2017-03-02,0.0,14.3,28.5
Durban,ZA,2017-03-03,0.0,26.2,31.0
Durban,ZA,2017-03-04,0.1,15.3,28.5
Durban,ZA,2017-03-05,0.0,28.0,30.5
Durban,ZA,2017-03-06,1.0,18.2,28.9
Durban,ZA,2017-03-07,0.3,15.1,29.8
Durban,ZA,2017-03-08,0.1,21.2,30.6
Durban,ZA,2017-03-09,14.3,37.2,25.1
Durban,ZA,2017-03-10,2.2,26.2,22.2
Durban,ZA,2017-03-11,0.0,16.2,24.2
Durban,ZA,2017-03-12,0.4,26.7,26.4
Durban,ZA,2017-03-13,0.7,13.9,25.7
Durban,ZA,2017-03-14,0.4,19.0,27.8
Durban,ZA,2017-03-15,0.1,39.6,30.8
Durban,ZA,2017-03-16,0.0,16.3,25.4
Durban,ZA,2017-03-17,0.0,20.6,29.3
Durban,ZA,2017-03-18,0.3,31.1,28.1
Durban,ZA,2017-03-19,2.4,21.1,25.2
Durban,ZA,2017-03-20,0.1,15.2,26.3
Durban,ZA,2017-03-21,0.0,25.3,28.0
Durban,ZA,2017-03-22,0.0,20.1,30.1
Durban,ZA,2017-03-23,0.0,20.2,30.6
Durban,ZA,2017-03-24,6.1,34.5,26.2
Durban,ZA,2017-03-25,11.9,24.2,20.2
Durban,ZA,2017-03-26,0.7,16.9,22.6
Durban,ZA,2017-03-27,0.0,12.6,26.4
Durban,ZA,2017-03-28,0.0,25.9,26.0
Durban,ZA,2017-03-29,0.6,12.8,25.2
Durban,ZA,2017-03-30,0.0,23.7,28.0
Durban,ZA,2017-03-31,0.0,15.7,30.8
Durban,ZA,2017-04-01,0.0,17.9,30.3
Durban,ZA,2017-04-02,0.0,26.3,28.9
Durban,ZA,2017-04-03,0.0,28.9,27.6
Durban,ZA,2017-04-04,0.0,23.2,30.8
Durban,ZA,2017-04-05,0.1,30.0,28.3
Durban,ZA,2017-04-06,14.6,32.6,24.1
Durban,ZA,2017-04-07,7.9,26.9,25.6
Durban,ZA,2017-04-08,0.0,17.5,25.9
Durban,ZA,2017-04-09,0.0,20.1,26.6
Durban,ZA,2017-04-10,0.0,23.7,27.2
Durban,ZA,2017-04-11,0.7,18.8,25.9
Durban,ZA,2017-04-12,4.9,15.5,27.6
Durban,ZA,2017-04-13,3.0,20.6,32.1
Durban,ZA,2017-04-14,1.3,24.8,21.1
Durban,ZA,2017-04-15,0.0,29.0,21.6
Durban,ZA,2017-04-16,0.0,20.2,24.1
Durban,ZA,2017-04-17,0.0,28.5,25.7
Durban,ZA,2017-04-18,0.0,27.7,24.9
Durban,ZA,2017-04-19,0.0,24.1,25.0
Durban,ZA,2017-04-20,0.0,24.5,25.5
Durban,ZA,2017-04-21,0.0,25.6,25.1
Durban,ZA,2017-04-22,0.0,13.0,24.8
Durban,ZA,2017-04-23,0.7,21.6,24.4
Durban,ZA,2017-04-24,13.4,19.3,18.9
Durban,ZA,2017-04-25,1.0,17.3,21.8
Durban,ZA,2017-04-26,0.0,21.5,24.4
Durban,ZA,2017-04-27,0.0,21.4,25.1
Durban,ZA,2017-04-28,0.0,23.1,25.0
Durban,ZA,2017-04-29,0.0,19.3,25.1
Durban,ZA,2017-04-30,0.0,21.6,25.3
Durban,ZA,2017-05-01,0.0,24.1,25.2
Durban,ZA,2017-05-02,0.0,16.3,24.9
Durban,ZA,2017-05-03,0.0,13.7,26.9
Durban,ZA,2017-05-04,0.0,15.3,25.8
Durban,ZA,2017-05-05,0.0,12.4,29.2
Durban,ZA,2017-05-06,0.0,23.9,32.9
Durban,ZA,2017-05-07,1.3,23.7,24.1
Durban,ZA,2017-05-08,0.0,19.5,26.0
Durban,ZA,2017-05-09,0.0,15.1,28.5
Durban,ZA,2017-05-10,0.0,17.6,25.4
Durban,ZA,2017-05-11,0.6,24.3,27.7
Durban,ZA,2017-05-12,20.9,28.1,19.6
Durban,ZA,2017-05-13,32.6,30.7,16.8
Durban,ZA,2017-05-14,106.5,41.3,16.3
Durban,ZA,2017-05-15,21.2,34.2,19.4
Durban,ZA,2017-05-16,2.7,20.6,22.6
Durban,ZA,2017-05-17,0.0,17.6,23.8
Durban,ZA,2017-05-18,0.0,16.1,22.9
Durban,ZA,2017-05-19,0.0,11.0,23.1
Durban,ZA,2017-05-20,0.0,13.2,26.9
Durban,ZA,2017-05-21,0.0,8.7,24.5
Durban,ZA,2017-05-22,0.0,12.6,26.8
Durban,ZA,2017-05-23,0.0,18.0,26.9
Durban,ZA,2017-05-24,0.0,15.3,29.1
Durban,ZA,2017-05-25,0.0,12.1,22.3
Durban,ZA,2017-05-26,0.0,19.0,23.3
Durban,ZA,2017-05-27,5.9,19.7,20.1
Durban,ZA,2017-05-28,0.0,21.4,20.3
Durban,ZA,2017-05-29,0.0,10.6,20.9
Durban,ZA,2017-05-30,0.0,17.8,21.4
Durban,ZA,2017-05-31,0.0,12.6,23.4
Durban,ZA,2017-06-01,0.0,14.5,24.7
Durban,ZA,2017-06-02,0.0,20.2,23.8
Durban,ZA,2017-06-03,0.0,19.4,25.2
Durban,ZA,2017-06-04,0.0,27.7,25.6
Durban,ZA,2017-06-05,0.6,14.3,22.7
Durban,ZA,2017-06-06,0.0,23.2,23.7
Durban,ZA,2017-06-07,0.0,19.0,25.4
Durban,ZA,2017-06-08,0.1,23.9,22.1
Durban,ZA,2017-06-09,0.0,17.0,19.1
Durban,ZA,2017-06-10,0.0,23.6,22.6
Durban,ZA,2017-06-11,0.0,21.8,24.4
Durban,ZA,2017-06-12,0.0,13.1,23.6
Durban,ZA,2017-06-13,0.1,16.3,22.8
Durban,ZA,2017-06-14,0.9,11.9,21.0
Durban,ZA,2017-06-15,0.3,38.7,22.3
Durban,ZA,2017-06-16,0.0,17.6,20.6
Durban,ZA,2017-06-17,0.0,24.0,24.6
Durban,ZA,2017-06-18,0.1,16.4,20.4
Durban,ZA,2017-06-19,0.0,20.1,22.7
Durban,ZA,2017-06-20,1.0,35.3,21.5
Durban,ZA,2017-06-21,0.1,24.2,20.0
Durban,ZA,2017-06-22,0.0,25.0,25.1
Durban,ZA,2017-06-23,0.0,30.9,17.4
Durban,ZA,2017-06-24,0.0,17.7,20.7
Durban,ZA,2017-06-25,0.0,12.9,20.6
Durban,ZA,2017-06-26,0.0,17.1,21.2
Durban,ZA,2017-06-27,0.0,13.4,26.9
Durban,ZA,2017-06-28,0.0,28.8,25.0
Durban,ZA,2017-06-29,0.0,21.9,20.1
Durban,ZA,2017-06-30,0.0,15.0,23.9
Durban,ZA,2017-07-01,0.0,20.4,23.4
Durban,ZA,2017-07-02,0.0,25.9,23.3
Durban,ZA,2017-07-03,0.0,30.6,20.9
Durban,ZA,2017-07-04,0.1,17.5,22.0
Durban,ZA,2017-07-05,0.0,13.8,23.8
Durban,ZA,2017-07-06,0.0,14.1,24.2
Durban,ZA,2017-07-07,0.0,16.0,25.0
Durban,ZA,2017-07-08,0.0,15.3,26.8
Durban,ZA,2017-07-09,0.0,15.0,27.8
Durban,ZA,2017-07-10,0.1,27.2,19.0
Durban,ZA,2017-07-11,0.7,16.9,20.1
Durban,ZA,2017-07-12,0.0,13.0,19.1
Durban,ZA,2017-07-13,0.6,38.5,21.6
Durban,ZA,2017-07-14,0.0,29.4,21.6
Durban,ZA,2017-07-15,0.0,23.6,23.4
Durban,ZA,2017-07-16,1.0,35.5,20.4
Durban,ZA,2017-07-17,0.0,15.0,18.8
Durban,ZA,2017-07-18,0.0,16.7,23.3
Durban,ZA,2017-07-19,0.0,19.9,21.9
Durban,ZA,2017-07-20,0.0,20.5,21.2
Durban,ZA,2017-07-21,0.0,18.4,21.5
Durban,ZA,2017-07-22,1.8,17.2,22.0
Durban,ZA,2017-07-23,1.0,14.0,21.4
Durban,ZA,2017-07-24,0.0,18.9,21.3
Durban,ZA,2017-07-25,0.0,17.0,24.1
Durban,ZA,2017-07-26,0.0,30.9,20.0
Durban,ZA,2017-07-27,0.0,14.5,22.7
Durban,ZA,2017-07-28,0.0,18.3,22.7
Durban,ZA,2017-07-29,0.0,16.3,26.0
Durban,ZA,2017-07-30,5.0,19.1,21.7
Durban,ZA,2017-07-31,15.3,26.8,21.1
Durban,ZA,2017-08-01,0.0,19.0,25.1
Durban,ZA,2017-08-02,0.0,14.0,25.1
Durban,ZA,2017-08-03,0.0,15.3,23.4
Durban,ZA,2017-08-04,0.0,18.7,23.1
Durban,ZA,2017-08-05,0.0,32.6,22.4
Durban,ZA,2017-08-06,0.0,16.1,20.2
Durban,ZA,2017-08-07,0.9,17.5,20.7
Durban,ZA,2017-08-08,3.6,21.9,21.3
Durban,ZA,2017-08-09,0.0,33.1,23.7
Durban,ZA,2017-08-10,0.0,17.8,27.2
Durban,ZA,2017-08-11,0.0,28.1,27.2
Durban,ZA,2017-08-12,0.1,19.7,22.7
Durban,ZA,2017-08-13,7.8,24.9,22.1
Durban,ZA,2017-08-14,0.1,19.9,21.0
Durban,ZA,2017-08-15,0.0,28.7,26.9
Durban,ZA,2017-08-16,10.1,28.0,20.2
Durban,ZA,2017-08-17,4.5,33.3,17.6
Durban,ZA,2017-08-18,6.7,35.1,16.9
Durban,ZA,2017-08-19,0.0,16.8,18.6
Durban,ZA,2017-08-20,0.0,17.4,19.1
Durban,ZA,2017-08-21,0.0,16.5,22.3
Durban,ZA,2017-08-22,7.5,38.4,22.4
Durban,ZA,2017-08-23,0.0,14.9,20.8
Durban,ZA,2017-08-24,2.0,25.3,20.4
Durban,ZA,2017-08-25,0.2,19.5,18.9
Durban,ZA,2017-08-26,0.0,19.7,20.0
Durban,ZA,2017-08-27,7.2,27.8,20.2
Durban,ZA,2017-08-28,0.2,28.9,21.5
Durban,ZA,2017-08-29,0.0,23.3,25.4
Durban,ZA,2017-08-30,0.0,27.5,21.0
Durban,ZA,2017-08-31,0.0,28.0,22.1
Durban,ZA,2017-09-01,3.9,37.8,21.3
Durban,ZA,2017-09-02,0.1,12.8,20.7
Durban,ZA,2017-09-03,0.0,19.1,22.0
Durban,ZA,2017-09-04,0.0,30.3,23.2
Durban,ZA,2017-09-05,0.0,12.7,28.0
Durban,ZA,2017-09-06,0.0,26.0,23.3
Durban,ZA,2017-09-07,0.0,18.0,28.5
Durban,ZA,2017-09-08,0.0,18.0,24.3
Durban,ZA,2017-09-09,0.0,17.3,24.8
Durban,ZA,2017-09-10,0.1,16.2,25.3
Durban,ZA,2017-09-11,0.0,18.4,26.9
Durban,ZA,2017-09-12,0.0,17.6,26.7
Durban,ZA,2017-09-13,0.1,27.3,31.5
Durban,ZA,2017-09-14,2.0,22.0,21.0
Durban,ZA,2017-09-15,0.9,24.3,22.8
Durban,ZA,2017-09-16,1.5,51.4,25.0
Durban,ZA,2017-09-17,3.0,21.3,19.2
Durban,ZA,2017-09-18,3.5,20.9,19.2
Durban,ZA,2017-09-19,0.0,34.3,25.4
Durban,ZA,2017-09-20,0.6,19.1,22.0
Durban,ZA,2017-09-21,0.0,20.0,24.8
Durban,ZA,2017-09-22,0.9,36.4,27.2
Durban,ZA,2017-09-23,7.0,31.7,18.8
Durban,ZA,2017-09-24,0.0,35.0,22.5
Durban,ZA,2017-09-25,2.7,32.8,27.2
Durban,ZA,2017-09-26,1.6,31.0,17.8
Durban,ZA,2017-09-27,0.3,17.9,21.2
Durban,ZA,2017-09-28,2.3,25.3,17.4
Durban,ZA,2017-09-29,0.0,29.0,25.7
Durban,ZA,2017-09-30,0.5,27.5,22.3
Durban,ZA,2017-10-01,0.0,16.6,23.7
Durban,ZA,2017-10-02,0.9,19.9,24.1
Durban,ZA,2017-10-03,0.0,33.4,25.6
Durban,ZA,2017-10-04,0.0,41.1,28.7
Durban,ZA,2017-10-05,4.1,24.6,18.5
Durban,ZA,2017-10-06,2.8,16.0,20.4
Durban,ZA,2017-10-07,0.1,18.9,24.1
Durban,ZA,2017-10-08,0.1,23.8,24.4
Durban,ZA,2017-10-09,18.9,34.1,21.3
Durban,ZA,2017-10-10,53.0,44.5,17.4
Durban,ZA,2017-10-11,0.0,22.1,20.0
Durban,ZA,2017-10-12,1.4,35.5,22.5
Durban,ZA,2017-10-13,0.4,18.2,19.1
Durban,ZA,2017-10-14,0.5,25.7,20.6
Durban,ZA,2017-10-15,0.0,27.0,23.5
Durban,ZA,2017-10-16,0.6,20.8,21.8
Durban,ZA,2017-10-17,0.7,31.1,19.7
Durban,ZA,2017-10-18,0.0,17.2,21.3
Durban,ZA,2017-10-19,0.1,44.4,26.5
Durban,ZA,2017-10-20,0.6,17.3,21.6
Durban,ZA,2017-10-21,0.0,17.8,23.2
Durban,ZA,2017-10-22,0.0,21.5,25.3
Durban,ZA,2017-10-23,0.5,17.6,28.0
Durban,ZA,2017-10-24,0.3,20.6,23.7
Durban,ZA,2017-10-25,0.7,24.1,26.1
Durban,ZA,2017-10-26,7.7,32.8,21.7
Durban,ZA,2017-10-27,2.0,36.7,18.9
Durban,ZA,2017-10-28,0.6,16.7,18.9
Durban,ZA,2017-10-29,0.0,35.1,23.1
Durban,ZA,2017-10-30,0.0,12.8,27.2
Durban,ZA,2017-10-31,0.0,25.0,26.6
Durban,ZA,2017-11-01,0.0,28.6,27.5
Durban,ZA,2017-11-02,0.0,15.6,27.9
Durban,ZA,2017-11-03,0.3,25.1,26.4
Durban,ZA,2017-11-04,0.0,27.0,26.3
Durban,ZA,2017-11-05,3.5,14.8,25.8
Durban,ZA,2017-11-06,3.2,22.0,22.5
Durban,ZA,2017-11-07,3.5,24.5,20.3
Durban,ZA,2017-11-08,0.0,29.2,21.7
Durban,ZA,2017-11-09,0.6,15.5,21.4
Durban,ZA,2017-11-10,13.2,28.6,22.8
Durban,ZA,2017-11-11,2.9,30.4,23.1
Durban,ZA,2017-11-12,0.0,33.1,26.0
Durban,ZA,2017-11-13,0.0,17.8,27.8
Durban,ZA,2017-11-14,0.0,21.9,28.5
Durban,ZA,2017-11-15,12.1,31.6,22.9
Durban,ZA,2017-11-16,15.8,33.9,16.8
Durban,ZA,2017-11-17,0.1,27.4,22.1
Durban,ZA,2017-11-18,0.0,13.8,24.1
Durban,ZA,2017-11-19,0.0,14.3,26.4
Durban,ZA,2017-11-20,0.0,26.0,31.3
Durban,ZA,2017-11-21,0.0,28.8,29.6
Durban,ZA,2017-11-22,8.2,31.1,24.0
Durban,ZA,2017-11-23,1.6,14.0,21.6
Durban,ZA,2017-11-24,15.6,21.5,23.6
Durban,ZA,2017-11-25,10.4,19.1,20.2
Durban,ZA,2017-11-26,0.6,23.8,24.0
Durban,ZA,2017-11-27,0.4,26.1,21.1
Durban,ZA,2017-11-28,0.0,28.6,24.5
Durban,ZA,2017-11-29,0.0,26.5,24.0
Durban,ZA,2017-11-30,2.7,16.6,23.2
Durban,ZA,2017-12-01,0.2,16.6,29.1
Durban,ZA,2017-12-02,1.4,17.6,26.7
Durban,ZA,2017-12-03,0.0,37.8,27.0
Durban,ZA,2017-12-04,2.8,17.8,24.9
Durban,ZA,2017-12-05,7.6,16.7,23.6
Durban,ZA,2017-12-06,21.5,19.0,21.0
Durban,ZA,2017-12-07,1.1,24.9,22.0
Durban,ZA,2017-12-08,0.0,31.5,24.1
Durban,ZA,2017-12-09,0.0,40.6,26.7
Durban,ZA,2017-12-10,0.2,29.2,21.9
Durban,ZA,2017-12-11,10.0,18.5,19.3
Durban,ZA,2017-12-12,7.2,30.1,23.6
Durban,ZA,2017-12-13,0.5,20.5,24.1
Durban,ZA,2017-12-14,1.1,30.1,21.2
Durban,ZA,2017-12-15,0.1,22.3,22.6
Durban,ZA,2017-12-16,0.0,25.7,27.8
Durban,ZA,2017-12-17,0.2,25.3,27.4
Durban,ZA,2017-12-18,3.2,28.7,27.3
Durban,ZA,2017-12-19,3.4,21.7,22.0
Durban,ZA,2017-12-20,0.0,16.9,25.2
Durban,ZA,2017-12-21,0.0,18.9,27.6
Durban,ZA,2017-12-22,2.8,10.0,26.2
Durban,ZA,2017-12-23,0.0,30.5,28.4
Durban,ZA,2017-12-24,0.0,17.9,26.4
Durban,ZA,2017-12-25,1.1,39.0,25.0
Durban,ZA,2017-12-26,0.1,21.2,23.6
Durban,ZA,2017-12-27,0.0,30.0,26.8
Durban,ZA,2017-12-28,0.2,31.7,27.5
Durban,ZA,2017-12-29,0.3,18.9,27.0
Durban,ZA,2017-12-30,2.3,29.0,27.4
Durban,ZA,2017-12-31,0.2,19.5,27.7
Durban,ZA,2018-01-01,0.0,46.0,31.1
Durban,ZA,2018-01-02,0.1,25.9,25.3
Durban,ZA,2018-01-03,0.3,18.7,26.7
Durban,ZA,2018-01-04,0.0,23.7,27.2
Durban,ZA,2018-01-05,0.0,25.7,29.8
Durban,ZA,2018-01-06,0.0,19.8,28.0
Durban,ZA,2018-01-07,0.2,20.1,28.3
Durban,ZA,2018-01-08,2.0,34.4,29.1
Durban,ZA,2018-01-09,1.7,24.9,23.6
Durban,ZA,2018-01-10,0.1,21.4,24.5
Durban,ZA,2018-01-11,0.2,27.8,26.6
Durban,ZA,2018-01-12,0.0,31.5,28.9
Durban,ZA,2018-01-13,0.0,20.7,29.8
Durban,ZA,2018-01-14,0.0,26.7,29.1
Durban,ZA,2018-01-15,0.4,44.6,30.6
Durban,ZA,2018-01-16,0.9,21.1,25.7
Durban,ZA,2018-01-17,0.0,28.7,29.8
Durban,ZA,2018-01-18,0.0,27.4,29.3
Durban,ZA,2018-01-19,0.0,30.7,30.4
Durban,ZA,2018-01-20,0.3,16.2,28.0
Durban,ZA,2018-01-21,0.3,21.0,28.1
Durban,ZA,2018-01-22,0.0,27.4,27.9
Durban,ZA,2018-01-23,3.6,33.9,29.4
Durban,ZA,2018-01-24,0.5,28.1,29.1
Durban,ZA,2018-01-25,11.0,20.9,28.2
Durban,ZA,2018-01-26,0.3,28.6,28.8
Durban,ZA,2018-01-27,0.2,29.5,32.0
Durban,ZA,2018-01-28,10.4,28.7,26.7
Durban,ZA,2018-01-29,1.4,21.1,26.9
Durban,ZA,2018-01-30,0.0,25.7,29.9
Durban,ZA,2018-01-31,3.2,29.8,28.1
Durban,ZA,2018-02-01,8.9,16.2,25.9
Durban,ZA,2018-02-02,0.0,39.5,32.6
Durban,ZA,2018-02-03,2.8,26.4,23.3
Durban,ZA,2018-02-04,0.5,22.5,26.6
Durban,ZA,2018-02-05,0.3,24.0,27.3
Durban,ZA,2018-02-06,0.0,29.0,30.1
Durban,ZA,2018-02-07,0.8,24.2,28.2
Durban,ZA,2018-02-08,1.3,30.6,28.2
Durban,ZA,2018-02-09,0.0,36.3,28.7
Durban,ZA,2018-02-10,0.0,33.1,29.5
Durban,ZA,2018-02-11,6.1,24.2,28.2
Durban,ZA,2018-02-12,0.7,21.7,27.8
Durban,ZA,2018-02-13,3.0,15.9,26.8
Durban,ZA,2018-02-14,0.0,28.2,27.4
Durban,ZA,2018-02-15,0.0,23.9,30.6
Durban,ZA,2018-02-16,0.8,19.2,28.9
Durban,ZA,2018-02-17,3.8,18.1,28.7
Durban,ZA,2018-02-18,0.0,30.8,29.6
Durban,ZA,2018-02-19,6.0,19.3,28.8
Durban,ZA,2018-02-20,0.0,13.7,28.8
Durban,ZA,2018-02-21,19.2,11.5,28.5
Durban,ZA,2018-02-22,0.2,22.0,27.7
Durban,ZA,2018-02-23,0.0,31.2,30.0
Durban,ZA,2018-02-24,0.2,25.8,28.8
Durban,ZA,2018-02-25,19.1,31.4,23.1
Durban,ZA,2018-02-26,0.1,17.3,24.0
Durban,ZA,2018-02-27,0.0,21.4,27.3
Durban,ZA,2018-02-28,0.0,23.1,28.2
Durban,ZA,2018-03-01,0.0,14.0,28.4
Durban,ZA,2018-03-02,0.0,26.0,28.2
Durban,ZA,2018-03-03,0.0,33.3,28.4
Durban,ZA,2018-03-04,0.3,17.7,29.5
Durban,ZA,2018-03-05,0.8,18.6,29.9
Durban,ZA,2018-03-06,0.1,20.1,28.9
Durban,ZA,2018-03-07,1.5,15.1,31.3
Durban,ZA,2018-03-08,5.5,29.5,29.4
Durban,ZA,2018-03-09,1.9,27.3,26.3
Durban,ZA,2018-03-10,0.0,30.0,28.2
Durban,ZA,2018-03-11,4.4,21.9,29.5
Durban,ZA,2018-03-12,7.3,23.2,26.8
Durban,ZA,2018-03-13,0.0,22.9,27.8
Durban,ZA,2018-03-14,0.0,24.9,31.2
Durban,ZA,2018-03-15,0.5,21.6,29.9
Durban,ZA,2018-03-16,18.1,27.8,23.2
Durban,ZA,2018-03-17,7.9,15.5,23.0
Durban,ZA,2018-03-18,0.1,27.0,24.8
Durban,ZA,2018-03-19,0.0,35.9,27.8
Durban,ZA,2018-03-20,0.0,22.8,27.8
Durban,ZA,2018-03-21,1.9,35.0,27.6
Durban,ZA,2018-03-22,35.5,18.6,20.8
Durban,ZA,2018-03-23,28.7,14.1,20.9
Durban,ZA,2018-03-24,0.0,11.6,28.7
Durban,ZA,2018-03-25,3.2,27.4,27.2
Durban,ZA,2018-03-26,1.1,19.7,24.7
Durban,ZA,2018-03-27,0.0,21.8,26.8
Durban,ZA,2018-03-28,0.0,19.6,28.7
Durban,ZA,2018-03-29,0.0,18.6,27.8
Durban,ZA,2018-03-30,1.8,23.8,27.1
Durban,ZA,2018-03-31,0.3,18.4,25.0
Durban,ZA,2018-04-01,0.1,12.1,26.7
Durban,ZA,2018-04-02,0.0,23.2,28.3
Durban,ZA,2018-04-03,3.6,31.3,27.6
Durban,ZA,2018-04-04,0.5,15.6,26.9
Durban,ZA,2018-04-05,1.0,12.3,27.8
Durban,ZA,2018-04-06,0.0,27.3,29.5
Durban,ZA,2018-04-07,0.4,19.7,27.2
Durban,ZA,2018-04-08,1.0,22.3,24.1
Durban,ZA,2018-04-09,0.1,31.7,28.4
Durban,ZA,2018-04-10,0.9,29.0,25.8
Durban,ZA,2018-04-11,2.7,23.5,22.4
Durban,ZA,2018-04-12,1.2,29.3,23.4
Durban,ZA,2018-04-13,0.0,19.5,28.2
Durban,ZA,2018-04-14,8.1,22.3,24.6
Durban,ZA,2018-04-15,4.3,15.1,23.6
Durban,ZA,2018-04-16,0.9,15.3,23.6
Durban,ZA,2018-04-17,0.0,26.0,25.2
Durban,ZA,2018-04-18,0.0,8.9,27.7
Durban,ZA,2018-04-19,3.4,30.4,23.0
Durban,ZA,2018-04-20,4.3,14.8,22.3
Durban,ZA,2018-04-21,0.6,17.7,24.7
Durban,ZA,2018-04-22,0.0,9.4,26.0
Durban,ZA,2018-04-23,0.0,13.5,26.5
Durban,ZA,2018-04-24,0.0,30.7,30.0
Durban,ZA,2018-04-25,0.0,14.1,26.0
Durban,ZA,2018-04-26,0.0,29.1,30.4
Durban,ZA,2018-04-27,3.5,18.2,23.8
